SerialNumber,CM,Line_ID,TesterName,Appraiser,Time,Test_Mode,Audit_Mode,CONFIG_VER,TestStation,TestResult,TestFailItem,ErrorCode,TestTotalTime,TSRID,Test_StartTime,PCName,Product_Name,LineID,Tester_Name,SlotID,Author,Version,Version_SW,Version_Api,Test_EndTime,TestTotalSeconds,CheckMES,CloseDoor,OpenDTC,Move_SFR,Captrue_SFR,Move_SubSFR,Captrue_SubSFR,CameraSN,Bin,sfr_25sfr_version,sfr_25modify_date,SFR_VIS_25cm_P0x,SFR_VIS_25cm_P0y,SFR_VIS_25cm_P1x,SFR_VIS_25cm_P1y,SFR_VIS_25cm_P2x,SFR_VIS_25cm_P2y,SFR_VIS_25cm_P3x,SFR_VIS_25cm_P3y,SFR_VIS_25cm_P4x,SFR_VIS_25cm_P4y,SFR_VIS_25cm_Pointing_OC_X,SFR_VIS_25cm_Pointing_OC_Y,SFR_VIS_25cm_Pan,SFR_VIS_25cm_Tilt,SFR_VIS_25cm_Rotation_P1,SFR_VIS_25cm_Rotation_P2,SFR_VIS_25cm_Rotation_P3,SFR_VIS_25cm_Rotation_P4,SFR_VIS_25cm_Rotation_Mean,SFR_VIS_25cm_Brightness_A,SFR_VIS_25cm_Brightness_B,SFR_VIS_25cm_Brightness_C,SFR_VIS_25cm_Brightness_D,SFR_VIS_25cm_Brightness_Mean,SFR_VIS_25cm_Ny4_01F_ROI1,SFR_VIS_25cm_Ny4_01F_ROI2,SFR_VIS_25cm_Ny4_01F_ROI3,SFR_VIS_25cm_Ny4_01F_ROI4,SFR_VIS_25cm_Ny4_01F_Min,SFR_VIS_25cm_Ny4_03F_ROI5,SFR_VIS_25cm_Ny4_03F_ROI6,SFR_VIS_25cm_Ny4_03F_ROI7,SFR_VIS_25cm_Ny4_03F_ROI8,SFR_VIS_25cm_Ny4_03F_Min,SFR_VIS_25cm_Ny4_06F_ROI9,SFR_VIS_25cm_Ny4_06F_ROI10,SFR_VIS_25cm_Ny4_06F_ROI11,SFR_VIS_25cm_Ny4_06F_ROI12,SFR_VIS_25cm_Ny4_06F_ROI13,SFR_VIS_25cm_Ny4_06F_ROI14,SFR_VIS_25cm_Ny4_06F_ROI15,SFR_VIS_25cm_Ny4_06F_ROI16,SFR_VIS_25cm_Ny4_06F_Min,SFR_VIS_25cm_Ny4_08F_ROI17,SFR_VIS_25cm_Ny4_08F_ROI18,SFR_VIS_25cm_Ny4_08F_ROI19,SFR_VIS_25cm_Ny4_08F_ROI20,SFR_VIS_25cm_Ny4_08FTANF_Min,SFR_VIS_25cm_Ny4_08F_ROI21,SFR_VIS_25cm_Ny4_08F_ROI22,SFR_VIS_25cm_Ny4_08F_ROI23,SFR_VIS_25cm_Ny4_08F_ROI24,SFR_VIS_25cm_Ny4_08F_ROI25,SFR_VIS_25cm_Ny4_08F_ROI26,SFR_VIS_25cm_Ny4_08F_ROI27,SFR_VIS_25cm_Ny4_08F_ROI28,SFR_VIS_25cm_Ny4_08F_Min,SFR_VIS_25cm_Ny4_010F_ROI29,SFR_VIS_25cm_Ny4_010F_ROI30,SFR_VIS_25cm_Ny4_010F_ROI31,SFR_VIS_25cm_Ny4_010F_ROI32,SFR_VIS_25cm_Ny4_010F_Min,SFR_VIS_25cm_Ny4_01F_Avg,SFR_VIS_25cm_Ny4_03F_Avg,SFR_VIS_25cm_Ny4_06F_Avg,SFR_VIS_25cm_Ny4_08F_Avg_Left,SFR_VIS_25cm_Ny4_08F_Avg_Right,SFR_VIS_25cm_Ny4_08F_Min_Left,SFR_VIS_25cm_Ny4_08F_Min_Right,SFR_IR_25cm_P0x,SFR_IR_25cm_P0y,SFR_IR_25cm_P1x,SFR_IR_25cm_P1y,SFR_IR_25cm_P2x,SFR_IR_25cm_P2y,SFR_IR_25cm_P3x,SFR_IR_25cm_P3y,SFR_IR_25cm_P4x,SFR_IR_25cm_P4y,SFR_IR_25cm_Pointing_OC_X,SFR_IR_25cm_Pointing_OC_Y,SFR_IR_25cm_Pan,SFR_IR_25cm_Tilt,SFR_IR_25cm_Rotation_P1,SFR_IR_25cm_Rotation_P2,SFR_IR_25cm_Rotation_P3,SFR_IR_25cm_Rotation_P4,SFR_IR_25cm_Rotation_Mean,SFR_IR_25cm_Brightness_A,SFR_IR_25cm_Brightness_B,SFR_IR_25cm_Brightness_C,SFR_IR_25cm_Brightness_D,SFR_IR_25cm_Brightness_Mean,SFR_IR_25cm_Ny4_01F_ROI1,SFR_IR_25cm_Ny4_01F_ROI2,SFR_IR_25cm_Ny4_01F_ROI3,SFR_IR_25cm_Ny4_01F_ROI4,SFR_IR_25cm_Ny4_01F_Min,SFR_IR_25cm_Ny4_03F_ROI5,SFR_IR_25cm_Ny4_03F_ROI6,SFR_IR_25cm_Ny4_03F_ROI7,SFR_IR_25cm_Ny4_03F_ROI8,SFR_IR_25cm_Ny4_03F_Min,SFR_IR_25cm_Ny4_06F_ROI9,SFR_IR_25cm_Ny4_06F_ROI10,SFR_IR_25cm_Ny4_06F_ROI11,SFR_IR_25cm_Ny4_06F_ROI12,SFR_IR_25cm_Ny4_06F_ROI13,SFR_IR_25cm_Ny4_06F_ROI14,SFR_IR_25cm_Ny4_06F_ROI15,SFR_IR_25cm_Ny4_06F_ROI16,SFR_IR_25cm_Ny4_06F_Min,SFR_IR_25cm_Ny4_08F_ROI17,SFR_IR_25cm_Ny4_08F_ROI18,SFR_IR_25cm_Ny4_08F_ROI19,SFR_IR_25cm_Ny4_08F_ROI20,SFR_IR_25cm_Ny4_08FTANF_Min,SFR_IR_25cm_Ny4_08F_ROI21,SFR_IR_25cm_Ny4_08F_ROI22,SFR_IR_25cm_Ny4_08F_ROI23,SFR_IR_25cm_Ny4_08F_ROI24,SFR_IR_25cm_Ny4_08F_ROI25,SFR_IR_25cm_Ny4_08F_ROI26,SFR_IR_25cm_Ny4_08F_ROI27,SFR_IR_25cm_Ny4_08F_ROI28,SFR_IR_25cm_Ny4_08F_Min,SFR_IR_25cm_Ny4_010F_ROI29,SFR_IR_25cm_Ny4_010F_ROI30,SFR_IR_25cm_Ny4_010F_ROI31,SFR_IR_25cm_Ny4_010F_ROI32,SFR_IR_25cm_Ny4_010F_Min,SFR_IR_25cm_Ny4_01F_Avg,SFR_IR_25cm_Ny4_03F_Avg,SFR_IR_25cm_Ny4_06F_Avg,SFR_IR_25cm_Ny4_08F_Avg_Left,SFR_IR_25cm_Ny4_08F_Avg_Right,SFR_IR_25cm_Ny4_08F_Min_Left,SFR_IR_25cm_Ny4_08F_Min_Right,SFR_VIS_25cm_P0x_Dev,SFR_VIS_25cm_P0y_Dev,SFR_VIS_25cm_P1x_Dev,SFR_VIS_25cm_P1y_Dev,SFR_VIS_25cm_P2x_Dev,SFR_VIS_25cm_P2y_Dev,SFR_VIS_25cm_P3x_Dev,SFR_VIS_25cm_P3y_Dev,SFR_VIS_25cm_P4x_Dev,SFR_VIS_25cm_P4y_Dev,SFR_VIS_25cm_Pointing_OC_X_Dev,SFR_VIS_25cm_Pointing_OC_Y_Dev,SFR_VIS_25cm_Pan_Dev,SFR_VIS_25cm_Tilt_Dev,SFR_VIS_25cm_Rotation_P1_Dev,SFR_VIS_25cm_Rotation_P2_Dev,SFR_VIS_25cm_Rotation_P3_Dev,SFR_VIS_25cm_Rotation_P4_Dev,SFR_VIS_25cm_Rotation_Mean_Dev,SFR_VIS_25cm_Brightness_A_Dev,SFR_VIS_25cm_Brightness_B_Dev,SFR_VIS_25cm_Brightness_C_Dev,SFR_VIS_25cm_Brightness_D_Dev,SFR_VIS_25cm_Brightness_Mean_Dev,SFR_VIS_25cm_Ny4_01F_ROI1_Dev,SFR_VIS_25cm_Ny4_01F_ROI2_Dev,SFR_VIS_25cm_Ny4_01F_ROI3_Dev,SFR_VIS_25cm_Ny4_01F_ROI4_Dev,SFR_VIS_25cm_Ny4_01F_Min_Dev,SFR_VIS_25cm_Ny4_03F_ROI5_Dev,SFR_VIS_25cm_Ny4_03F_ROI6_Dev,SFR_VIS_25cm_Ny4_03F_ROI7_Dev,SFR_VIS_25cm_Ny4_03F_ROI8_Dev,SFR_VIS_25cm_Ny4_03F_Min_Dev,SFR_VIS_25cm_Ny4_06F_ROI9_Dev,SFR_VIS_25cm_Ny4_06F_ROI10_Dev,SFR_VIS_25cm_Ny4_06F_ROI11_Dev,SFR_VIS_25cm_Ny4_06F_ROI12_Dev,SFR_VIS_25cm_Ny4_06F_ROI13_Dev,SFR_VIS_25cm_Ny4_06F_ROI14_Dev,SFR_VIS_25cm_Ny4_06F_ROI15_Dev,SFR_VIS_25cm_Ny4_06F_ROI16_Dev,SFR_VIS_25cm_Ny4_06F_Min_Dev,SFR_VIS_25cm_Ny4_08F_ROI17_Dev,SFR_VIS_25cm_Ny4_08F_ROI18_Dev,SFR_VIS_25cm_Ny4_08F_ROI19_Dev,SFR_VIS_25cm_Ny4_08F_ROI20_Dev,SFR_VIS_25cm_Ny4_08FTANF_Min_Dev,SFR_VIS_25cm_Ny4_08F_ROI21_Dev,SFR_VIS_25cm_Ny4_08F_ROI22_Dev,SFR_VIS_25cm_Ny4_08F_ROI23_Dev,SFR_VIS_25cm_Ny4_08F_ROI24_Dev,SFR_VIS_25cm_Ny4_08F_ROI25_Dev,SFR_VIS_25cm_Ny4_08F_ROI26_Dev,SFR_VIS_25cm_Ny4_08F_ROI27_Dev,SFR_VIS_25cm_Ny4_08F_ROI28_Dev,SFR_VIS_25cm_Ny4_08F_Min_Dev,SFR_VIS_25cm_Ny4_010F_ROI29_Dev,SFR_VIS_25cm_Ny4_010F_ROI30_Dev,SFR_VIS_25cm_Ny4_010F_ROI31_Dev,SFR_VIS_25cm_Ny4_010F_ROI32_Dev,SFR_VIS_25cm_Ny4_010F_Min_Dev,SFR_VIS_25cm_Ny4_01F_Avg_Dev,SFR_VIS_25cm_Ny4_03F_Avg_Dev,SFR_VIS_25cm_Ny4_06F_Avg_Dev,SFR_VIS_25cm_Ny4_08F_Avg_Left_Dev,SFR_VIS_25cm_Ny4_08F_Avg_Right_Dev,SFR_VIS_25cm_Ny4_08F_Min_Left_Dev,SFR_VIS_25cm_Ny4_08F_Min_Right_Dev,SFR_IR_25cm_P0x_Dev,SFR_IR_25cm_P0y_Dev,SFR_IR_25cm_P1x_Dev,SFR_IR_25cm_P1y_Dev,SFR_IR_25cm_P2x_Dev,SFR_IR_25cm_P2y_Dev,SFR_IR_25cm_P3x_Dev,SFR_IR_25cm_P3y_Dev,SFR_IR_25cm_P4x_Dev,SFR_IR_25cm_P4y_Dev,SFR_IR_25cm_Pointing_OC_X_Dev,SFR_IR_25cm_Pointing_OC_Y_Dev,SFR_IR_25cm_Pan_Dev,SFR_IR_25cm_Tilt_Dev,SFR_IR_25cm_Rotation_P1_Dev,SFR_IR_25cm_Rotation_P2_Dev,SFR_IR_25cm_Rotation_P3_Dev,SFR_IR_25cm_Rotation_P4_Dev,SFR_IR_25cm_Rotation_Mean_Dev,SFR_IR_25cm_Brightness_A_Dev,SFR_IR_25cm_Brightness_B_Dev,SFR_IR_25cm_Brightness_C_Dev,SFR_IR_25cm_Brightness_D_Dev,SFR_IR_25cm_Brightness_Mean_Dev,SFR_IR_25cm_Ny4_01F_ROI1_Dev,SFR_IR_25cm_Ny4_01F_ROI2_Dev,SFR_IR_25cm_Ny4_01F_ROI3_Dev,SFR_IR_25cm_Ny4_01F_ROI4_Dev,SFR_IR_25cm_Ny4_01F_Min_Dev,SFR_IR_25cm_Ny4_03F_ROI5_Dev,SFR_IR_25cm_Ny4_03F_ROI6_Dev,SFR_IR_25cm_Ny4_03F_ROI7_Dev,SFR_IR_25cm_Ny4_03F_ROI8_Dev,SFR_IR_25cm_Ny4_03F_Min_Dev,SFR_IR_25cm_Ny4_06F_ROI9_Dev,SFR_IR_25cm_Ny4_06F_ROI10_Dev,SFR_IR_25cm_Ny4_06F_ROI11_Dev,SFR_IR_25cm_Ny4_06F_ROI12_Dev,SFR_IR_25cm_Ny4_06F_ROI13_Dev,SFR_IR_25cm_Ny4_06F_ROI14_Dev,SFR_IR_25cm_Ny4_06F_ROI15_Dev,SFR_IR_25cm_Ny4_06F_ROI16_Dev,SFR_IR_25cm_Ny4_06F_Min_Dev,SFR_IR_25cm_Ny4_08F_ROI17_Dev,SFR_IR_25cm_Ny4_08F_ROI18_Dev,SFR_IR_25cm_Ny4_08F_ROI19_Dev,SFR_IR_25cm_Ny4_08F_ROI20_Dev,SFR_IR_25cm_Ny4_08FTANF_Min_Dev,SFR_IR_25cm_Ny4_08F_ROI21_Dev,SFR_IR_25cm_Ny4_08F_ROI22_Dev,SFR_IR_25cm_Ny4_08F_ROI23_Dev,SFR_IR_25cm_Ny4_08F_ROI24_Dev,SFR_IR_25cm_Ny4_08F_ROI25_Dev,SFR_IR_25cm_Ny4_08F_ROI26_Dev,SFR_IR_25cm_Ny4_08F_ROI27_Dev,SFR_IR_25cm_Ny4_08F_ROI28_Dev,SFR_IR_25cm_Ny4_08F_Min_Dev,SFR_IR_25cm_Ny4_010F_ROI29_Dev,SFR_IR_25cm_Ny4_010F_ROI30_Dev,SFR_IR_25cm_Ny4_010F_ROI31_Dev,SFR_IR_25cm_Ny4_010F_ROI32_Dev,SFR_IR_25cm_Ny4_010F_Min_Dev,SFR_IR_25cm_Ny4_01F_Avg_Dev,SFR_IR_25cm_Ny4_03F_Avg_Dev,SFR_IR_25cm_Ny4_06F_Avg_Dev,SFR_IR_25cm_Ny4_08F_Avg_Left_Dev,SFR_IR_25cm_Ny4_08F_Avg_Right_Dev,SFR_IR_25cm_Ny4_08F_Min_Left_Dev,SFR_IR_25cm_Ny4_08F_Min_Right_Dev,FixtureHome,OpenDoor
Lower Limit ----->,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.64,0.64,0.64,0.64,0.63,0.63,0.63,0.63,0.63,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,,0.62,,,,,,,0.62,0.62,0.62,0.62,,,,,,,0.64,0.63,0.62,0.62,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.55,0.55,0.55,0.55,0.53,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.51,,0.51,,,,,,,0.51,0.51,0.51,0.51,,,,,,,0.55,0.53,0.52,0.51,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,,-0.18,,,,,,,-0.18,-0.18,-0.18,-0.18,,,,,,,-0.09,-0.09,-0.09,-0.09,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,,-0.14,,,,,,,-0.14,-0.14,-0.14,-0.14,,,,,,,-0.07,-0.07,-0.07,-0.07,,-0.14,,TRUE,TRUE
Upper Limit ----->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,0.9,,,,,,,0.9,0.9,0.9,0.9,,,,,,,0.9,0.9,0.9,0.9,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,0.9,,,,,,,0.9,0.9,0.9,0.9,,,,,,,0.9,0.9,0.9,0.9,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,,,,,,,0.1,0.1,0.1,0.1,,,,,,,0.1,0.1,0.1,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,,,,,,,0.1,0.1,0.1,0.1,,,,,,,0.1,0.1,0.1,0.1,,0.1,,,
Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTC_L_1,LanSi,1,CW_01,B,2026-04-07 10:23:55+08:00,ONLINE,FALSE,,CW_1_01,PASS,,,35.1242711,_2026040710235553502,T20260407102355,DESKTOP-P2DUL42,Loma,1,CW_1_01,2,paul di,2024.0718.155524,V20260403.1,CW_DTCL_DTCR_STC,T20260407102430,35.1242711,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,4S2RND2HBL06DS,B,v1.0.2,2025_03_17,314.2148,323.7778,474.2132,303.2721,294.9276,151.7895,148.4221,343.7013,333.6479,490.5704,-6.4149,3.1222,-0.0001,0,-0.227,1.5586,-0.2191,1.5543,0.6667,156.1758,151.4043,149.7031,153.7188,152.7505,0.8224,0.8139,0.8317,0.7758,0.7758,0.7859,0.7549,0.779,0.7443,0.7443,0.8196,0.8131,0.8201,0.7503,0.7619,0.7395,0.7774,0.7035,0.7035,0.7829,0.6804,0.8297,0.828,0.6804,0.8537,0.7766,0.7445,0.8262,0.8095,0.8274,0.8038,0.7802,0.7445,0,0,0,0,0,0.7991,0.7616,0.7269,0.7829,0.7829,0.7802,0.7445,314.2101,323.7391,475.3778,303.0741,294.8591,150.8322,147.3733,343.8467,333.7746,491.6549,-6.381,3.1294,-0.0001,0,-0.227,1.5588,-0.2194,1.5543,0.6667,166.6221,161.2617,167.6514,165.6875,165.3057,0.68,0.6824,0.6921,0.6872,0.68,0.6655,0.6296,0.6296,0.6457,0.6296,0.6506,0.6443,0.6516,0.6274,0.6278,0.638,0.6325,0.6052,0.6052,0.6636,0.5652,0.6799,0.6574,0.5652,0.6572,0.6437,0.6241,0.6792,0.6765,0.6717,0.6733,0.6305,0.6241,0,0,0,0,0,0.6812,0.6296,0.6163,0.6519,0.6504,0.6305,0.6241,-1.039,0.1009,-1.0974,-0.6143,-1.2132,-7.0908,-1.8296,1.002,-1.2017,6.623,-1.2762,0.0042,0,0,-0.0045,0.0038,-0.0048,0.0057,0,-11.2431,-11.1953,-11.1885,-12.7783,-11.6013,-0.0019,-0.0318,-0.0068,-0.0489,-0.0485,-0.0013,-0.0681,-0.004,-0.0427,-0.0387,0.0005,-0.0066,0.0107,-0.0035,-0.0565,-0.0797,-0.0195,-0.0456,-0.0456,-0.0174,-0.1573,0.0219,-0.0176,-0.1199,0.009,-0.0608,-0.0898,-0.0025,-0.0161,-0.0114,-0.0035,0.0113,-0.0244,0,0,0,0,0,-0.0254,-0.0234,-0.0245,-0.0052,-0.0174,0.0113,-0.0558,-1.0155,-0.0353,-0.9778,-0.7629,-1.1409,-6.897,-1.669,0.9523,-1.2254,6.6549,-1.2057,-0.0176,0,0,-0.0044,0.0038,-0.0054,0.0061,0,-13.7265,-13.4502,-13.9297,-15.5781,-14.1711,0.005,-0.028,0.0084,-0.0175,0.005,-0.0085,-0.0359,-0.0116,-0.0231,-0.0116,-0.0058,-0.0065,0.0025,-0.0015,-0.0454,-0.0427,-0.0197,-0.0165,-0.0165,-0.0115,-0.1164,-0.0141,-0.0442,-0.1099,-0.0087,-0.041,-0.0447,-0.003,-0.0075,-0.0367,0.0052,-0.0034,-0.0098,0,0,0,0,0,-0.0087,-0.0238,-0.009,0.0009,-0.0247,-0.0034,-0.0418,TRUE,TRUE
DTC_L_2,LanSi,1,CW_01,C,2026-04-07 10:25:17+08:00,ONLINE,FALSE,,CW_1_01,PASS,,,32.9998938,_2026040710251707102,T20260407102517,DESKTOP-P2DUL42,Loma,1,CW_1_01,2,paul di,2024.0718.155524,V20260403.1,CW_DTCL_DTCR_STC,T20260407102550,32.9998938,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,4S2RND2HBL06DS,B,v1.0.2,2025_03_17,315.3258,322.8409,475.4662,301.9173,296.2157,152.0458,150.0268,342.5369,334.8261,488.0217,-5.1279,1.9725,-0.0001,0,-0.2294,1.5589,-0.2181,1.5528,0.666,157.1123,152.5586,150.6885,155.9033,154.0657,0.8284,0.8148,0.8349,0.7858,0.7858,0.777,0.7668,0.7909,0.7529,0.7529,0.8132,0.8023,0.8169,0.7699,0.7488,0.7461,0.7343,0.702,0.702,0.8129,0.6821,0.8126,0.7951,0.6821,0.8509,0.792,0.7725,0.8324,0.8238,0.7819,0.7806,0.7645,0.7645,0,0,0,0,0,0.8071,0.765,0.736,0.7725,0.8025,0.7645,0.7725,315.2647,322.8897,476.5338,301.9624,296.1467,151.12,148.9456,342.7619,335,489.0863,-5.1218,2.0641,-0.0001,0,-0.2285,1.5594,-0.2184,1.5521,0.6661,165.1201,161.0713,166.5742,165.6221,164.5969,0.6881,0.6919,0.6868,0.6994,0.6868,0.6632,0.6351,0.6466,0.6495,0.6351,0.6411,0.6529,0.6477,0.6233,0.6347,0.631,0.6186,0.6143,0.6143,0.6555,0.5898,0.6868,0.6592,0.5898,0.6597,0.6544,0.635,0.677,0.6776,0.6721,0.6584,0.6347,0.6347,0,0,0,0,0,0.6894,0.6408,0.6188,0.6465,0.6555,0.6347,0.635,0.072,-0.836,0.1556,-1.9691,0.0749,-6.8345,-0.2249,-0.1624,-0.0235,4.0743,0.0108,-1.1455,0,0,-0.0069,0.0041,-0.0038,0.0042,-0.0007,-10.3066,-10.041,-10.2031,-10.5938,-10.2861,0.0041,-0.0309,-0.0036,-0.0389,-0.0385,-0.0102,-0.0562,0.0079,-0.0341,-0.0301,-0.0059,-0.0174,0.0075,0.0161,-0.0696,-0.0731,-0.0626,-0.0471,-0.0471,0.0126,-0.1556,0.0048,-0.0505,-0.1182,0.0062,-0.0454,-0.0618,0.0037,-0.0018,-0.0569,-0.0267,-0.0044,-0.0044,0,0,0,0,0,-0.0174,-0.02,-0.0154,-0.0156,0.0022,-0.0044,-0.0278,0.0391,-0.8847,0.1782,-1.8746,0.1467,-6.6092,-0.0967,-0.1325,0,4.0863,0.0535,-1.0829,0,0,-0.0059,0.0044,-0.0044,0.0039,-0.0006,-15.2285,-13.6406,-15.0069,-15.6435,-14.8799,0.0131,-0.0185,0.0031,-0.0053,0.0118,-0.0108,-0.0304,0.0054,-0.0193,-0.0061,-0.0153,0.0021,-0.0014,-0.0056,-0.0385,-0.0497,-0.0336,-0.0074,-0.0074,-0.0196,-0.0918,-0.0072,-0.0424,-0.0853,-0.0062,-0.0303,-0.0338,-0.0052,-0.0064,-0.0363,-0.0097,0.0008,0.0008,0,0,0,0,0,-0.0005,-0.0126,-0.0065,-0.0045,-0.0196,0.0008,-0.0309,TRUE,TRUE
DTC_L_3,LanSi,1,CW_01,A,2026-04-07 10:26:49+08:00,ONLINE,FALSE,,CW_1_01,PASS,,,33.3546722,_2026040710264992502,T20260407102649,DESKTOP-P2DUL42,Loma,1,CW_1_01,2,paul di,2024.0718.155524,V20260403.1,CW_DTCL_DTCR_STC,T20260407102723,33.3546722,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,4S2RND2HBL06DS,B,v1.0.2,2025_03_17,314.5259,323.3111,474.4179,303.0373,295.0199,152.543,148.5973,343.3423,333.7704,489.0667,-6.2337,2.7601,-0.0001,0,-0.2256,1.5565,-0.2196,1.5547,0.6665,156.5068,152.4355,150.6836,155.6709,153.8242,0.8267,0.7839,0.8324,0.7361,0.7361,0.7829,0.7736,0.794,0.7592,0.7592,0.8252,0.8151,0.7928,0.7682,0.7435,0.741,0.7549,0.6838,0.6838,0.8053,0.7075,0.8305,0.8538,0.7075,0.8438,0.7841,0.7585,0.8485,0.8266,0.8257,0.8031,0.7671,0.7585,0,0,0,0,0,0.7814,0.7711,0.726,0.7851,0.8035,0.7671,0.7585,314.5,323.4,475.4851,302.9627,294.92,151.6333,147.5267,343.4733,333.9571,490.1071,-6.2222,2.8153,-0.0001,0,-0.2258,1.5568,-0.2191,1.5541,0.6665,165.8525,161.334,167.2285,166.2783,165.1733,0.6754,0.6713,0.6788,0.6342,0.6342,0.6597,0.6437,0.6397,0.6568,0.6397,0.6467,0.6534,0.6261,0.6285,0.6234,0.6354,0.6426,0.6113,0.6113,0.6659,0.5624,0.6788,0.6911,0.5624,0.6581,0.6792,0.6356,0.6826,0.6701,0.6906,0.677,0.6105,0.6105,0,0,0,0,0,0.6548,0.6417,0.6199,0.6437,0.6591,0.6105,0.6356,-0.7279,-0.3658,-0.8927,-0.8491,-1.1209,-6.3373,-1.6544,0.643,-1.0792,5.1193,-1.095,-0.3579,0,0,-0.0031,0.0017,-0.0053,0.0061,-0.0002,-10.9121,-10.1641,-10.208,-10.8262,-10.5276,0.0024,-0.0618,-0.0061,-0.0886,-0.0882,-0.0043,-0.0494,0.011,-0.0278,-0.0238,0.0061,-0.0046,-0.0166,0.0144,-0.0749,-0.0782,-0.042,-0.0653,-0.0653,0.005,-0.1302,0.0227,0.0082,-0.0928,-0.0009,-0.0533,-0.0758,0.0198,0.001,-0.0131,-0.0042,-0.0018,-0.0104,0,0,0,0,0,-0.0431,-0.0139,-0.0254,-0.003,0.0032,-0.0018,-0.0418,-0.7256,-0.3744,-0.8705,-0.8743,-1.08,-6.0959,-1.5156,0.5789,-1.0429,5.1071,-1.0469,-0.3317,0,0,-0.0032,0.0018,-0.0051,0.0059,-0.0002,-14.4961,-13.3779,-14.3526,-14.9873,-14.3035,0.0004,-0.0391,-0.0049,-0.0705,-0.0408,-0.0143,-0.0218,-0.0015,-0.012,-0.0015,-0.0097,0.0026,-0.023,-0.0004,-0.0498,-0.0453,-0.0096,-0.0104,-0.0104,-0.0092,-0.1192,-0.0152,-0.0105,-0.1127,-0.0078,-0.0055,-0.0332,0.0004,-0.0139,-0.0178,0.0089,-0.0234,-0.0234,0,0,0,0,0,-0.0351,-0.0117,-0.0054,-0.0073,-0.016,-0.0234,-0.0303,TRUE,TRUE
