SerialNumber,CM,Line_ID,TesterName,Appraiser,Time,Test_Mode,Audit_Mode,CONFIG_VER,TestStation,TestResult,TestFailItem,ErrorCode,TestTotalTime,TSRID,Test_StartTime,PCName,Product_Name,LineID,Tester_Name,SlotID,Author,Version,Version_SW,Version_Api,Test_EndTime,TestTotalSeconds,CheckMES,CloseDoor,OpenDTC,Move_SFR,Captrue_SFR,Move_SubSFR,Captrue_SubSFR,CameraSN,sfr_25sfr_version,sfr_25modify_date,SFR_VIS_25cm_P0x,SFR_VIS_25cm_P0y,SFR_VIS_25cm_P1x,SFR_VIS_25cm_P1y,SFR_VIS_25cm_P2x,SFR_VIS_25cm_P2y,SFR_VIS_25cm_P3x,SFR_VIS_25cm_P3y,SFR_VIS_25cm_P4x,SFR_VIS_25cm_P4y,SFR_VIS_25cm_Pointing_OC_X,SFR_VIS_25cm_Pointing_OC_Y,SFR_VIS_25cm_Pan,SFR_VIS_25cm_Tilt,SFR_VIS_25cm_Rotation_P1,SFR_VIS_25cm_Rotation_P2,SFR_VIS_25cm_Rotation_P3,SFR_VIS_25cm_Rotation_P4,SFR_VIS_25cm_Rotation_Mean,SFR_VIS_25cm_Brightness_A,SFR_VIS_25cm_Brightness_B,SFR_VIS_25cm_Brightness_C,SFR_VIS_25cm_Brightness_D,SFR_VIS_25cm_Brightness_Mean,SFR_VIS_25cm_Ny4_01F_ROI1,SFR_VIS_25cm_Ny4_01F_ROI2,SFR_VIS_25cm_Ny4_01F_ROI3,SFR_VIS_25cm_Ny4_01F_ROI4,SFR_VIS_25cm_Ny4_01F_Min,SFR_VIS_25cm_Ny4_03F_ROI5,SFR_VIS_25cm_Ny4_03F_ROI6,SFR_VIS_25cm_Ny4_03F_ROI7,SFR_VIS_25cm_Ny4_03F_ROI8,SFR_VIS_25cm_Ny4_03F_Min,SFR_VIS_25cm_Ny4_06F_ROI9,SFR_VIS_25cm_Ny4_06F_ROI10,SFR_VIS_25cm_Ny4_06F_ROI11,SFR_VIS_25cm_Ny4_06F_ROI12,SFR_VIS_25cm_Ny4_06F_ROI13,SFR_VIS_25cm_Ny4_06F_ROI14,SFR_VIS_25cm_Ny4_06F_ROI15,SFR_VIS_25cm_Ny4_06F_ROI16,SFR_VIS_25cm_Ny4_06F_Min,SFR_VIS_25cm_Ny4_08F_ROI17,SFR_VIS_25cm_Ny4_08F_ROI18,SFR_VIS_25cm_Ny4_08F_ROI19,SFR_VIS_25cm_Ny4_08F_ROI20,SFR_VIS_25cm_Ny4_08FTANF_Min,SFR_VIS_25cm_Ny4_08F_ROI21,SFR_VIS_25cm_Ny4_08F_ROI22,SFR_VIS_25cm_Ny4_08F_ROI23,SFR_VIS_25cm_Ny4_08F_ROI24,SFR_VIS_25cm_Ny4_08F_ROI25,SFR_VIS_25cm_Ny4_08F_ROI26,SFR_VIS_25cm_Ny4_08F_ROI27,SFR_VIS_25cm_Ny4_08F_ROI28,SFR_VIS_25cm_Ny4_08F_Min,SFR_VIS_25cm_Ny4_010F_ROI29,SFR_VIS_25cm_Ny4_010F_ROI30,SFR_VIS_25cm_Ny4_010F_ROI31,SFR_VIS_25cm_Ny4_010F_ROI32,SFR_VIS_25cm_Ny4_010F_Min,IR_sfr_25sfr_version,IR_sfr_25modify_date,IR_SFR_VIS_25cm_P0x,IR_SFR_VIS_25cm_P0y,IR_SFR_VIS_25cm_P1x,IR_SFR_VIS_25cm_P1y,IR_SFR_VIS_25cm_P2x,IR_SFR_VIS_25cm_P2y,IR_SFR_VIS_25cm_P3x,IR_SFR_VIS_25cm_P3y,IR_SFR_VIS_25cm_P4x,IR_SFR_VIS_25cm_P4y,IR_SFR_VIS_25cm_Pointing_OC_X,IR_SFR_VIS_25cm_Pointing_OC_Y,IR_SFR_VIS_25cm_Pan,IR_SFR_VIS_25cm_Tilt,IR_SFR_VIS_25cm_Rotation_P1,IR_SFR_VIS_25cm_Rotation_P2,IR_SFR_VIS_25cm_Rotation_P3,IR_SFR_VIS_25cm_Rotation_P4,IR_SFR_VIS_25cm_Rotation_Mean,IR_SFR_VIS_25cm_Brightness_A,IR_SFR_VIS_25cm_Brightness_B,IR_SFR_VIS_25cm_Brightness_C,IR_SFR_VIS_25cm_Brightness_D,IR_SFR_VIS_25cm_Brightness_Mean,IR_SFR_VIS_25cm_Ny4_01F_ROI1,IR_SFR_VIS_25cm_Ny4_01F_ROI2,IR_SFR_VIS_25cm_Ny4_01F_ROI3,IR_SFR_VIS_25cm_Ny4_01F_ROI4,IR_SFR_VIS_25cm_Ny4_01F_Min,IR_SFR_VIS_25cm_Ny4_03F_ROI5,IR_SFR_VIS_25cm_Ny4_03F_ROI6,IR_SFR_VIS_25cm_Ny4_03F_ROI7,IR_SFR_VIS_25cm_Ny4_03F_ROI8,IR_SFR_VIS_25cm_Ny4_03F_Min,IR_SFR_VIS_25cm_Ny4_06F_ROI9,IR_SFR_VIS_25cm_Ny4_06F_ROI10,IR_SFR_VIS_25cm_Ny4_06F_ROI11,IR_SFR_VIS_25cm_Ny4_06F_ROI12,IR_SFR_VIS_25cm_Ny4_06F_ROI13,IR_SFR_VIS_25cm_Ny4_06F_ROI14,IR_SFR_VIS_25cm_Ny4_06F_ROI15,IR_SFR_VIS_25cm_Ny4_06F_ROI16,IR_SFR_VIS_25cm_Ny4_06F_Min,IR_SFR_VIS_25cm_Ny4_08F_ROI17,IR_SFR_VIS_25cm_Ny4_08F_ROI18,IR_SFR_VIS_25cm_Ny4_08F_ROI19,IR_SFR_VIS_25cm_Ny4_08F_ROI20,IR_SFR_VIS_25cm_Ny4_08FTANF_Min,IR_SFR_VIS_25cm_Ny4_08F_ROI21,IR_SFR_VIS_25cm_Ny4_08F_ROI22,IR_SFR_VIS_25cm_Ny4_08F_ROI23,IR_SFR_VIS_25cm_Ny4_08F_ROI24,IR_SFR_VIS_25cm_Ny4_08F_ROI25,IR_SFR_VIS_25cm_Ny4_08F_ROI26,IR_SFR_VIS_25cm_Ny4_08F_ROI27,IR_SFR_VIS_25cm_Ny4_08F_ROI28,IR_SFR_VIS_25cm_Ny4_08F_Min,IR_SFR_VIS_25cm_Ny4_010F_ROI29,IR_SFR_VIS_25cm_Ny4_010F_ROI30,IR_SFR_VIS_25cm_Ny4_010F_ROI31,IR_SFR_VIS_25cm_Ny4_010F_ROI32,IR_SFR_VIS_25cm_Ny4_010F_Min,sfr_4sfr_version,sfr_4modify_date,SFR_VIS_4cm_P0x,SFR_VIS_4cm_P0y,SFR_VIS_4cm_P1x,SFR_VIS_4cm_P1y,SFR_VIS_4cm_P2x,SFR_VIS_4cm_P2y,SFR_VIS_4cm_P3x,SFR_VIS_4cm_P3y,SFR_VIS_4cm_P4x,SFR_VIS_4cm_P4y,SFR_VIS_4cm_Pointing_OC_X,SFR_VIS_4cm_Pointing_OC_Y,SFR_VIS_4cm_Pan,SFR_VIS_4cm_Tilt,SFR_VIS_4cm_Rotation_P1,SFR_VIS_4cm_Rotation_P2,SFR_VIS_4cm_Rotation_P3,SFR_VIS_4cm_Rotation_P4,SFR_VIS_4cm_Rotation_Mean,SFR_VIS_4cm_Brightness_A,SFR_VIS_4cm_Brightness_B,SFR_VIS_4cm_Brightness_C,SFR_VIS_4cm_Brightness_D,SFR_VIS_4cm_Brightness_Mean,SFR_VIS_4cm_Ny4_01F_ROI1,SFR_VIS_4cm_Ny4_01F_ROI2,SFR_VIS_4cm_Ny4_01F_ROI3,SFR_VIS_4cm_Ny4_01F_ROI4,SFR_VIS_4cm_Ny4_01F_Min,SFR_VIS_4cm_Ny4_03F_ROI5,SFR_VIS_4cm_Ny4_03F_ROI6,SFR_VIS_4cm_Ny4_03F_ROI7,SFR_VIS_4cm_Ny4_03F_ROI8,SFR_VIS_4cm_Ny4_03F_Min,SFR_VIS_4cm_Ny4_06F_ROI9,SFR_VIS_4cm_Ny4_06F_ROI10,SFR_VIS_4cm_Ny4_06F_ROI11,SFR_VIS_4cm_Ny4_06F_ROI12,SFR_VIS_4cm_Ny4_06F_Min,SFR_VIS_4cm_Ny4_08F_ROI13,SFR_VIS_4cm_Ny4_08F_ROI14,SFR_VIS_4cm_Ny4_08F_ROI15,SFR_VIS_4cm_Ny4_08F_ROI16,SFR_VIS_4cm_Ny4_08F_Min,SFR_VIS_4cm_Ny4_010F_ROI17,SFR_VIS_4cm_Ny4_010F_ROI18,SFR_VIS_4cm_Ny4_010F_ROI19,SFR_VIS_4cm_Ny4_010F_ROI20,SFR_VIS_4cm_Ny4_010F_Min,IR_sfr_4sfr_version,IR_sfr_4modify_date,IR_SFR_VIS_4cm_P0x,IR_SFR_VIS_4cm_P0y,IR_SFR_VIS_4cm_P1x,IR_SFR_VIS_4cm_P1y,IR_SFR_VIS_4cm_P2x,IR_SFR_VIS_4cm_P2y,IR_SFR_VIS_4cm_P3x,IR_SFR_VIS_4cm_P3y,IR_SFR_VIS_4cm_P4x,IR_SFR_VIS_4cm_P4y,IR_SFR_VIS_4cm_Pointing_OC_X,IR_SFR_VIS_4cm_Pointing_OC_Y,IR_SFR_VIS_4cm_Pan,IR_SFR_VIS_4cm_Tilt,IR_SFR_VIS_4cm_Rotation_P1,IR_SFR_VIS_4cm_Rotation_P2,IR_SFR_VIS_4cm_Rotation_P3,IR_SFR_VIS_4cm_Rotation_P4,IR_SFR_VIS_4cm_Rotation_Mean,IR_SFR_VIS_4cm_Brightness_A,IR_SFR_VIS_4cm_Brightness_B,IR_SFR_VIS_4cm_Brightness_C,IR_SFR_VIS_4cm_Brightness_D,IR_SFR_VIS_4cm_Brightness_Mean,IR_SFR_VIS_4cm_Ny4_01F_ROI1,IR_SFR_VIS_4cm_Ny4_01F_ROI2,IR_SFR_VIS_4cm_Ny4_01F_ROI3,IR_SFR_VIS_4cm_Ny4_01F_ROI4,IR_SFR_VIS_4cm_Ny4_01F_Min,IR_SFR_VIS_4cm_Ny4_03F_ROI5,IR_SFR_VIS_4cm_Ny4_03F_ROI6,IR_SFR_VIS_4cm_Ny4_03F_ROI7,IR_SFR_VIS_4cm_Ny4_03F_ROI8,IR_SFR_VIS_4cm_Ny4_03F_Min,IR_SFR_VIS_4cm_Ny4_06F_ROI9,IR_SFR_VIS_4cm_Ny4_06F_ROI10,IR_SFR_VIS_4cm_Ny4_06F_ROI11,IR_SFR_VIS_4cm_Ny4_06F_ROI12,IR_SFR_VIS_4cm_Ny4_06F_Min,IR_SFR_VIS_4cm_Ny4_08F_ROI13,IR_SFR_VIS_4cm_Ny4_08F_ROI14,IR_SFR_VIS_4cm_Ny4_08F_ROI15,IR_SFR_VIS_4cm_Ny4_08F_ROI16,IR_SFR_VIS_4cm_Ny4_08F_Min,IR_SFR_VIS_4cm_Ny4_010F_ROI17,IR_SFR_VIS_4cm_Ny4_010F_ROI18,IR_SFR_VIS_4cm_Ny4_010F_ROI19,IR_SFR_VIS_4cm_Ny4_010F_ROI20,IR_SFR_VIS_4cm_Ny4_010F_Min,SFR_VIS_25cm_Ny4_01F_ROI1_Dev,SFR_VIS_25cm_Ny4_01F_ROI2_Dev,SFR_VIS_25cm_Ny4_01F_ROI3_Dev,SFR_VIS_25cm_Ny4_01F_ROI4_Dev,SFR_VIS_25cm_Ny4_01F_Min_Dev,SFR_VIS_25cm_Ny4_03F_ROI5_Dev,SFR_VIS_25cm_Ny4_03F_ROI6_Dev,SFR_VIS_25cm_Ny4_03F_ROI7_Dev,SFR_VIS_25cm_Ny4_03F_ROI8_Dev,SFR_VIS_25cm_Ny4_03F_Min_Dev,SFR_VIS_25cm_Ny4_06F_ROI9_Dev,SFR_VIS_25cm_Ny4_06F_ROI10_Dev,SFR_VIS_25cm_Ny4_06F_ROI11_Dev,SFR_VIS_25cm_Ny4_06F_ROI12_Dev,SFR_VIS_25cm_Ny4_06F_ROI13_Dev,SFR_VIS_25cm_Ny4_06F_ROI14_Dev,SFR_VIS_25cm_Ny4_06F_ROI15_Dev,SFR_VIS_25cm_Ny4_06F_ROI16_Dev,SFR_VIS_25cm_Ny4_08F_ROI17_Dev,SFR_VIS_25cm_Ny4_08F_ROI19_Dev,IR_SFR_VIS_25cm_Ny4_01F_ROI1_Dev,IR_SFR_VIS_25cm_Ny4_01F_ROI2_Dev,IR_SFR_VIS_25cm_Ny4_01F_ROI3_Dev,IR_SFR_VIS_25cm_Ny4_01F_ROI4_Dev,IR_SFR_VIS_25cm_Ny4_01F_Min_Dev,IR_SFR_VIS_25cm_Ny4_03F_ROI5_Dev,IR_SFR_VIS_25cm_Ny4_03F_ROI6_Dev,IR_SFR_VIS_25cm_Ny4_03F_ROI7_Dev,IR_SFR_VIS_25cm_Ny4_03F_ROI8_Dev,IR_SFR_VIS_25cm_Ny4_03F_Min_Dev,IR_SFR_VIS_25cm_Ny4_06F_ROI9_Dev,IR_SFR_VIS_25cm_Ny4_06F_ROI10_Dev,IR_SFR_VIS_25cm_Ny4_06F_ROI11_Dev,IR_SFR_VIS_25cm_Ny4_06F_ROI12_Dev,IR_SFR_VIS_25cm_Ny4_06F_ROI13_Dev,IR_SFR_VIS_25cm_Ny4_06F_ROI14_Dev,IR_SFR_VIS_25cm_Ny4_06F_ROI15_Dev,IR_SFR_VIS_25cm_Ny4_06F_ROI16_Dev,IR_SFR_VIS_25cm_Ny4_08F_ROI17_Dev,IR_SFR_VIS_25cm_Ny4_08F_ROI19_Dev,SFR_VIS_4cm_Ny4_01F_ROI1_Dev,SFR_VIS_4cm_Ny4_01F_ROI2_Dev,SFR_VIS_4cm_Ny4_01F_ROI3_Dev,SFR_VIS_4cm_Ny4_01F_ROI4_Dev,SFR_VIS_4cm_Ny4_01F_Min_Dev,SFR_VIS_4cm_Ny4_03F_ROI5_Dev,SFR_VIS_4cm_Ny4_03F_ROI6_Dev,SFR_VIS_4cm_Ny4_03F_ROI7_Dev,SFR_VIS_4cm_Ny4_03F_ROI8_Dev,SFR_VIS_4cm_Ny4_03F_Min_Dev,SFR_VIS_4cm_Ny4_06F_ROI9_Dev,SFR_VIS_4cm_Ny4_06F_ROI10_Dev,SFR_VIS_4cm_Ny4_06F_ROI11_Dev,SFR_VIS_4cm_Ny4_06F_ROI12_Dev,SFR_VIS_4cm_Ny4_08F_ROI13_Dev,SFR_VIS_4cm_Ny4_08F_ROI15_Dev,IR_SFR_VIS_4cm_Ny4_01F_ROI1_Dev,IR_SFR_VIS_4cm_Ny4_01F_ROI2_Dev,IR_SFR_VIS_4cm_Ny4_01F_ROI3_Dev,IR_SFR_VIS_4cm_Ny4_01F_ROI4_Dev,IR_SFR_VIS_4cm_Ny4_01F_Min_Dev,IR_SFR_VIS_4cm_Ny4_03F_ROI5_Dev,IR_SFR_VIS_4cm_Ny4_03F_ROI6_Dev,IR_SFR_VIS_4cm_Ny4_03F_ROI7_Dev,IR_SFR_VIS_4cm_Ny4_03F_ROI8_Dev,IR_SFR_VIS_4cm_Ny4_03F_Min_Dev,IR_SFR_VIS_4cm_Ny4_06F_ROI9_Dev,IR_SFR_VIS_4cm_Ny4_06F_ROI10_Dev,IR_SFR_VIS_4cm_Ny4_06F_ROI11_Dev,IR_SFR_VIS_4cm_Ny4_06F_ROI12_Dev,IR_SFR_VIS_4cm_Ny4_06F_Min_Dev,IR_SFR_VIS_4cm_Ny4_08F_ROI13_Dev,IR_SFR_VIS_4cm_Ny4_08F_ROI15_Dev,FixtureHome,OpenDoor
Lower Limit ----->,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.69,0.69,0.68,0.68,0.64,0.65,0.65,0.64,0.64,0.62,0.64,0.65,0.63,0.61,0.63,0.63,0.61,0.61,0.56,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.58,0.57,0.56,0.56,0.54,0.54,0.53,0.54,0.53,0.5,0.52,0.52,0.52,0.5,0.53,0.53,0.49,0.49,0.47,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
Upper Limit ----->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0.9,1,1,0.9,0.9,1,0.9,0.9,0.9,0.8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDIT_STC,LanSi,1,CW_01,A,2026-03-27 08:39:19+08:00,ONLINE,True,,CW_1_01,PASS,,,64.7744988,_2026032708391925903,T20260327083919,DESKTOP-P2DUL42,Loma,1,CW_1_01,3,paul di,2024.0718.155524,V20260126.2,CW_DTCL_DTCR_STC,T20260327084024,64.7744988,True,True,True,True,True,True,True,4S2RND2HBN043Q,v1.0.1,2025_12_22,318.5,325.0923,478.7594,305.985,299.9375,160.1111,153.9577,343.1056,336.803,485.2652,-1.9085,4.4118,-0.0,0.0,-0.2182,1.5582,-0.2085,1.5565,0.672,166.6836,163.543,163.8486,166.3418,165.1042,0.8676,0.8601,0.8697,0.8422,0.8422,0.8072,0.812,0.8166,0.7975,0.7975,0.7832,0.8095,0.8166,0.7944,0.7661,0.8113,0.7859,0.767,0.7661,0.7023,0.8088,0.8087,0.8042,0.7023,0.7532,0.7782,0.8135,0.8217,0.8087,0.7979,0.7945,0.7802,0.7532,0,0,0,0,0,v1.0.1,2025_12_22,318.6316,325.1353,479.8897,305.9559,299.8951,159.0909,152.8286,343.2143,336.9545,486.4318,-1.8601,4.4656,-0.0,0.0,-0.2179,1.5579,-0.2081,1.5572,0.6723,176.3174,172.9043,178.6436,175.7754,175.9102,0.6998,0.7286,0.712,0.7054,0.6998,0.6796,0.6778,0.6738,0.6819,0.6738,0.619,0.6595,0.6612,0.6497,0.6222,0.6597,0.659,0.6174,0.6174,0.5849,0.6427,0.6707,0.7031,0.5849,0.6059,0.6094,0.6581,0.6928,0.6535,0.6961,0.6713,0.6323,0.6059,0,0,0,0,0,v1.0.1,2025_12_22,314.8725,320.6078,439.4587,307.0367,301.6372,194.3363,188.4138,333.75,328.1081,445.6216,-5.0019,0.7705,-0.0001,0.0,-0.208,1.5658,-0.203,1.5648,0.6799,187.8164,188.249,188.7969,187.6357,188.1245,0.7923,0.7945,0.8099,0.7715,0.7715,0.769,0.7676,0.7642,0.7327,0.7327,0.7189,0.7616,0.7559,0.7252,0.7189,0.6446,0.7263,0.7432,0.7263,0.6446,0,0,0,0,0,v1.0.1,2025_12_22,314.81,320.81,440.2752,307.1101,301.5,193.5,187.5,334,328.2321,446.6696,-5.0365,0.9179,-0.0001,0.0,-0.2082,1.5661,-0.2027,1.564,0.6798,160.9316,159.6846,156.4102,158.4717,158.8745,0.6609,0.6613,0.6683,0.66,0.66,0.6453,0.6286,0.637,0.614,0.614,0.5976,0.6276,0.6251,0.6232,0.5976,0.5195,0.5522,0.5945,0.6226,0.5195,0,0,0,0,0,0.0152,-0.004,0.0067,0.0071,0.0071,0.0013,-0.009,-0.0058,-0.0034,-0.0034,-0.0095,0.0013,-0.0084,-0.0009,-0.0078,0.0034,0.0024,-0.0079,0.0109,0.0005,-0.0102,0.0109,0.0049,-0.0075,-0.0073,0.0015,-0.0049,-0.0042,-0.0058,-0.0042,-0.0065,-0.0004,0.0053,0.0039,0.0068,-0.002,-0.0037,-0.0093,0.0174,-0.0015,0.0053,0.004,0.0018,0.0055,0.0055,0.011,0.0106,-0.0013,0.0073,0.0073,0.0027,-0.0054,0.0049,-0.0054,0.0057,-0.0051,-0.0004,-0.0046,0.0044,-0.0046,-0.0013,0.0052,-0.0022,-0.0003,0.0071,0.0071,-0.0036,-0.0062,0.0093,0.008,-0.0036,0.0199,0.0019,True,True
